date,treatment,rain,tmax,tmin,srad,tmean
04/18/1962,PFUN,0,26.2,13.4,15.6,19.8
04/19/1962,PFUN,0,25.4,16,13.9,20.7
04/20/1962,PFUN,0,26.8,15.4,15.9,21.1
04/21/1962,PFUN,0,26.8,14.6,17,20.7
04/22/1962,PFUN,0,23.4,15.9,10,19.65
04/23/1962,PFUN,23.4,18.8,12.8,8.7,15.8
04/24/1962,PFUN,0.1,22.6,8.6,16.3,15.6
04/25/1962,PFUN,0,23.6,12.1,13.9,17.85
04/26/1962,PFUN,0,16.4,10.6,15.7,13.5
04/27/1962,PFUN,0,16.6,3.5,16.7,10.05
04/28/1962,PFUN,0,18.6,5.4,11.7,12
04/29/1962,PFUN,0,18.8,9,10.3,13.9
04/30/1962,PFUN,0.1,19.2,10.5,9.7,14.85
05/01/1962,PFUN,0,20.8,13,7.2,16.9
05/02/1962,PFUN,20,20.2,15.5,6.7,17.85
05/03/1962,PFUN,0.5,16.2,9,13.4,12.6
05/04/1962,PFUN,0,16.4,3.7,13.7,10.05
05/05/1962,PFUN,0,18.9,5.7,13.8,12.3
05/06/1962,PFUN,0,18.6,7.2,13.8,12.9
05/07/1962,PFUN,0,14.4,2.5,13.6,8.45
05/08/1962,PFUN,0,17.5,4.4,13.7,10.95
05/09/1962,PFUN,0,19.8,7.7,13.9,13.75
05/10/1962,PFUN,0,21.5,9.4,13.8,15.45
05/11/1962,PFUN,0,18.1,11.5,5.3,14.8
05/12/1962,PFUN,0,21.6,11,13.4,16.3
05/13/1962,PFUN,0,22.4,10,13.9,16.2
05/14/1962,PFUN,0,22.4,10.6,14,16.5
05/15/1962,PFUN,0,24,10.5,13.3,17.25
05/16/1962,PFUN,0,23.4,12.8,12.8,18.1
05/17/1962,PFUN,8.4,18.4,12.2,5.3,15.3
05/18/1962,PFUN,17.6,15.8,6.1,8,10.95
05/19/1962,PFUN,0,17.9,9.5,6.6,13.7
05/20/1962,PFUN,35.6,16.4,14.7,5.3,15.55
05/21/1962,PFUN,65.8,16,14,5.3,15
05/22/1962,PFUN,16.6,19.6,12.8,7.2,16.2
05/23/1962,PFUN,1.2,16.6,9,12.5,12.8
05/24/1962,PFUN,0.1,18.8,7.3,13.7,13.05
05/25/1962,PFUN,0,20.2,7.4,13.4,13.8
05/26/1962,PFUN,0,21,9,12,15
05/27/1962,PFUN,0,17,11.2,5.3,14.1
05/28/1962,PFUN,9.8,13.3,5.5,6.8,9.4
05/29/1962,PFUN,0,6.4,1.5,7.1,3.95
05/30/1962,PFUN,0,10.5,1,10.4,5.75
05/31/1962,PFUN,0,13.6,2,13.9,7.8
06/01/1962,PFUN,0,18.6,6.5,12,12.55
06/02/1962,PFUN,3.2,14.9,9.9,4.6,12.4
06/03/1962,PFUN,8.4,11.6,4.9,11.4,8.25
06/04/1962,PFUN,0,14.6,3.2,12.1,8.9
06/05/1962,PFUN,0,17.2,5.9,12,11.55
06/06/1962,PFUN,0,17.8,5,11.1,11.4
06/07/1962,PFUN,0,18.2,10,5.6,14.1
06/08/1962,PFUN,0,19.4,11.1,10.3,15.25
06/09/1962,PFUN,0.1,15.4,8.8,4.6,12.1
06/10/1962,PFUN,0,11.1,6,9.2,8.55
06/11/1962,PFUN,0.1,10.8,3,5.1,6.9
06/12/1962,PFUN,0,13.3,6.6,10.2,9.95
06/13/1962,PFUN,0,15.8,4.9,11.8,10.35
06/14/1962,PFUN,0,15.2,5.5,12.1,10.35
06/15/1962,PFUN,0,16.2,5.4,12.1,10.8
06/16/1962,PFUN,0,17.6,5.8,12.1,11.7
06/17/1962,PFUN,0,20,6,12.1,13
06/18/1962,PFUN,0,23.2,7.5,10.6,15.35
06/19/1962,PFUN,0,22.8,8.9,12.3,15.85
06/20/1962,PFUN,0,20,10.5,7.8,15.25
06/21/1962,PFUN,10.6,15.2,8,8.3,11.6
06/22/1962,PFUN,11.2,9.4,3.8,4.6,6.6
06/23/1962,PFUN,0,9.8,0,11.8,4.9
06/24/1962,PFUN,0,15.4,1.9,8.8,8.65
06/25/1962,PFUN,0,24,10.2,11.8,17.1
06/26/1962,PFUN,0,26.2,13.5,12,19.85
06/27/1962,PFUN,0,26.8,15.5,12.2,21.15
06/28/1962,PFUN,0,25.2,13.1,12.2,19.15
06/29/1962,PFUN,0,24.4,12,12.4,18.2
06/30/1962,PFUN,0,24.4,11.5,12.1,17.95
07/01/1962,PFUN,0,23.8,11.2,11.6,17.5
07/02/1962,PFUN,0,23.2,11.5,11.8,17.35
07/03/1962,PFUN,0,24.6,11,9.5,17.8
07/04/1962,PFUN,0.8,16,5.5,4.9,10.75
07/05/1962,PFUN,25.2,6,2.2,4.9,4.1
07/06/1962,PFUN,3.6,9.8,4.3,5.1,7.05
07/07/1962,PFUN,2.2,11.2,4,8.2,7.6
07/08/1962,PFUN,0,14.6,4.7,10.9,9.65
07/09/1962,PFUN,1.1,11.8,9.7,4.9,10.75
07/10/1962,PFUN,35.4,11.4,8.4,4.9,9.9
07/11/1962,PFUN,8.8,16.6,7.5,7.4,12.05
07/12/1962,PFUN,0.2,17.4,8.8,10.6,13.1
07/13/1962,PFUN,0.1,20.8,5.2,12.5,13
07/14/1962,PFUN,0,20.8,8.7,12.5,14.75
07/15/1962,PFUN,0.8,15,7.5,5.1,11.25
07/16/1962,PFUN,18,8,4,4.9,6
07/17/1962,PFUN,11.4,9.4,-0.4,12.1,4.5
07/18/1962,PFUN,0,13.6,3,8.4,8.3
07/19/1962,PFUN,0,11.4,2.4,11.1,6.9
07/20/1962,PFUN,0,14.8,-0.2,12.7,7.3
07/21/1962,PFUN,0,15.8,4.4,10.7,10.1
07/22/1962,PFUN,0,14.1,7.4,5.4,10.75
07/23/1962,PFUN,0,12.8,6.5,12.3,9.65
07/24/1962,PFUN,0,8.8,5,4.9,6.9
07/25/1962,PFUN,0,9.6,-0.2,12.3,4.7
07/26/1962,PFUN,0.1,12,1,5.1,6.5
07/27/1962,PFUN,0,17.7,7.9,8.2,12.8
07/28/1962,PFUN,0.5,12.6,8.9,4.9,10.75
07/29/1962,PFUN,4.8,12.2,8.8,4.9,10.5
07/30/1962,PFUN,21.4,13.2,8.7,5.1,10.95
07/31/1962,PFUN,0.2,16.4,8.4,8.8,12.4
08/01/1962,PFUN,0.1,17.2,5.9,14.6,11.55
08/02/1962,PFUN,0,19,6.3,15.7,12.65
08/03/1962,PFUN,0,22.4,8,14.6,15.2
08/04/1962,PFUN,0,24.6,12,15.4,18.3
08/05/1962,PFUN,0,27.2,13,15.4,20.1
08/06/1962,PFUN,0,26.8,14.6,15.1,20.7
08/07/1962,PFUN,0,27.6,15.1,13.3,21.35
08/08/1962,PFUN,0,26.4,15.2,13.6,20.8
08/09/1962,PFUN,0,18.2,13.9,5.9,16.05
08/10/1962,PFUN,22.2,17.7,12.2,5.9,14.95
08/11/1962,PFUN,0.4,13,4,14.6,8.5
08/12/1962,PFUN,0,13.8,4.8,12,9.3
08/13/1962,PFUN,0,18.6,3.8,15.2,11.2
08/14/1962,PFUN,0,22,8,15.2,15
08/15/1962,PFUN,0,18.4,10.2,7.3,14.3
08/16/1962,PFUN,5,17.6,9,9.8,13.3
08/17/1962,PFUN,0,22.8,8,15.6,15.4
08/18/1962,PFUN,0,23,9.5,15.7,16.25
08/19/1962,PFUN,0,17.2,7,11.9,12.1
08/20/1962,PFUN,0,15,1,15.1,8
08/21/1962,PFUN,3.4,12.2,4.9,5.9,8.55
08/22/1962,PFUN,23.4,11.4,5.6,5.9,8.5
08/23/1962,PFUN,3,8.8,5.1,6.4,6.95
08/24/1962,PFUN,0,11.8,2.2,15.6,7
08/25/1962,PFUN,0,19.4,2.6,15.9,11
08/26/1962,PFUN,0,23.4,8.2,15.6,15.8
08/27/1962,PFUN,0,24.4,9.9,14.9,17.15
08/28/1962,PFUN,0,23.6,8.5,13.4,16.05
08/29/1962,PFUN,0.2,15.4,9.4,5.9,12.4
08/30/1962,PFUN,11.4,16.8,10,7.4,13.4
08/31/1962,PFUN,0.1,21.4,7.2,13.2,14.3
09/01/1962,PFUN,0,24.8,10.5,19.5,17.65
09/02/1962,PFUN,0,27.4,13,19.6,20.2
09/03/1962,PFUN,0,28.8,14,18.5,21.4
09/04/1962,PFUN,0,28.6,16.1,17.7,22.35
09/05/1962,PFUN,0,22.4,15,7.4,18.7
09/06/1962,PFUN,0.8,27.6,14.8,16.8,21.2
09/07/1962,PFUN,0,27.8,17.6,16,22.7
09/08/1962,PFUN,26,22.7,9.8,9.9,16.25
09/09/1962,PFUN,0.4,15.6,9,7.5,12.3
09/10/1962,PFUN,0,25,12,16.7,18.5
09/11/1962,PFUN,29.2,20.6,9.8,14.1,15.2
09/12/1962,PFUN,0,18.4,6,9.7,12.2
09/13/1962,PFUN,5.4,17.2,10.8,8.2,14
09/14/1962,PFUN,0,23.2,11.2,19.7,17.2
09/15/1962,PFUN,0,23.2,12,14.2,17.6
09/16/1962,PFUN,0,27.6,13.5,14.7,20.55
09/17/1962,PFUN,0,28.8,15.9,9.7,22.35
09/18/1962,PFUN,48,18.7,8.5,7.4,13.6
09/19/1962,PFUN,5.2,12.2,8.5,7.4,10.35
09/20/1962,PFUN,1.4,16.6,11.3,7.6,13.95
09/21/1962,PFUN,0.1,17.8,11.5,13.8,14.65
09/22/1962,PFUN,0,17.8,9.1,16.2,13.45
09/23/1962,PFUN,0,19.2,5.7,18.3,12.45
09/24/1962,PFUN,0,22.2,6.4,19.6,14.3
09/25/1962,PFUN,0,24.6,10.9,20.4,17.75
09/26/1962,PFUN,0,24.8,11.6,20.8,18.2
09/27/1962,PFUN,0,19.8,12.6,7.5,16.2
09/28/1962,PFUN,2.4,20,11.5,18.8,15.75
09/29/1962,PFUN,0,19.6,7.5,20.6,13.55
09/30/1962,PFUN,0,26.4,9.4,19.2,17.9
10/01/1962,PFUN,0,22.6,15.8,10.2,19.2
10/02/1962,PFUN,1.4,22.6,14,12.9,18.3
10/03/1962,PFUN,0.4,23.2,14,10.6,18.6
10/04/1962,PFUN,6.4,20.8,13.6,15.4,17.2
10/05/1962,PFUN,1.8,22.6,14.2,17.3,18.4
10/06/1962,PFUN,0,25.9,14.4,23.7,20.15
10/07/1962,PFUN,0,22.4,13.6,8.7,18
10/08/1962,PFUN,2.6,16.8,8,15.9,12.4
10/09/1962,PFUN,0,20.8,4.5,17.9,12.65
10/10/1962,PFUN,0,20.8,6.5,17.9,13.65
10/11/1962,PFUN,0,19,7.6,24.1,13.3
10/12/1962,PFUN,0,18.6,5.2,24.1,11.9
10/13/1962,PFUN,0,19.6,7.4,24,13.5
10/14/1962,PFUN,0,22,6.5,24.1,14.25
10/15/1962,PFUN,0,26.8,9.4,23.9,18.1
10/16/1962,PFUN,0,27,14,18.9,20.5
10/17/1962,PFUN,5,18.8,15.4,8.7,17.1
10/18/1962,PFUN,19.2,17,11,15.6,14
10/19/1962,PFUN,0,20.6,8,19.2,14.3
10/20/1962,PFUN,0,20.8,6.6,24.7,13.7
10/21/1962,PFUN,0,22.8,6,24.5,14.4
10/22/1962,PFUN,0,24.6,9.4,24.2,17
10/23/1962,PFUN,0,25.8,11.5,24.2,18.65
10/24/1962,PFUN,0,22.4,14.1,11.6,18.25
10/25/1962,PFUN,0,26.2,14,22,20.1
10/26/1962,PFUN,0,28.4,13.4,22.7,20.9
10/27/1962,PFUN,0,22.4,14,8.7,18.2
10/28/1962,PFUN,29.6,19.8,8.6,23.8,14.2
10/29/1962,PFUN,0,22.2,7.9,24,15.05
10/30/1962,PFUN,0,20.2,10.5,15.5,15.35
10/31/1962,PFUN,0.2,20,11.5,9.4,15.75
11/01/1962,PFUN,0,21.6,13,26.6,17.3
11/02/1962,PFUN,0,26.6,12.4,13.9,19.5
11/03/1962,PFUN,0,30.2,13.9,26.1,22.05
11/04/1962,PFUN,0,29.9,17,10,23.45
11/05/1962,PFUN,12.2,20.8,16,9.7,18.4
11/06/1962,PFUN,1.8,21.6,14.6,11.5,18.1
11/07/1962,PFUN,0.2,20.6,10.1,24.1,15.35
11/08/1962,PFUN,0,23.8,9.9,25.6,16.85
11/09/1962,PFUN,0,25.2,12.6,23.5,18.9
11/10/1962,PFUN,0,25.6,11.9,25.7,18.75
11/11/1962,PFUN,0,26.2,12.6,25.9,19.4
11/12/1962,PFUN,0,26.2,11.6,25.9,18.9
11/13/1962,PFUN,0,28.6,12.3,25.9,20.45
11/14/1962,PFUN,0,30.8,14.3,25.3,22.55
11/15/1962,PFUN,0,30.7,17,23.9,23.85
11/16/1962,PFUN,0,30,14.7,24.6,22.35
11/17/1962,PFUN,0,30.6,15.5,24.3,23.05
11/18/1962,PFUN,0,29,18,10.6,23.5
11/19/1962,PFUN,2.7,22.2,18,9.7,20.1
11/20/1962,PFUN,36,23,15.8,11.3,19.4
11/21/1962,PFUN,3,21.4,12.5,25.8,16.95
11/22/1962,PFUN,0,25.8,9,25.8,17.4
11/23/1962,PFUN,0,28.6,13.5,26.2,21.05
11/24/1962,PFUN,0,29.9,17.2,26.4,23.55
11/25/1962,PFUN,0,31.6,18.8,25.8,25.2
11/26/1962,PFUN,0,33.2,19.3,26.1,26.25
11/27/1962,PFUN,0,33.2,21.4,25.4,27.3
11/28/1962,PFUN,0,34,20.8,25.5,27.4
11/29/1962,PFUN,0,32,20.4,19.4,26.2
11/30/1962,PFUN,0,27.2,16.4,21.8,21.8
12/01/1962,PFUN,0,32.8,17.2,27.2,25
12/02/1962,PFUN,0,30.8,17.2,21.4,24
12/03/1962,PFUN,52.8,21,15.6,10.2,18.3
12/04/1962,PFUN,5.2,26,11,22.7,18.5
12/05/1962,PFUN,0,25.2,14.4,24.8,19.8
12/06/1962,PFUN,0,24.8,14.8,27.5,19.8
12/07/1962,PFUN,0,26.6,13.2,27.1,19.9
12/08/1962,PFUN,0,29,14.2,25.4,21.6
12/09/1962,PFUN,0,31.4,17.3,26.4,24.35
12/10/1962,PFUN,0,32.2,20.4,24.4,26.3
12/11/1962,PFUN,0,27.4,17.6,11.5,22.5
12/12/1962,PFUN,4.6,30,17.2,25.6,23.6
12/13/1962,PFUN,1.8,27.2,16.5,25.6,21.85
12/14/1962,PFUN,0,27,12.4,27.5,19.7
12/15/1962,PFUN,0,26.8,12.5,27.4,19.65
12/16/1962,PFUN,0,29.6,14.6,25.3,22.1
12/17/1962,PFUN,0,30,18,16.9,24
12/18/1962,PFUN,5.2,29,17.7,26.9,23.35
12/19/1962,PFUN,0,30.6,14,27.1,22.3
12/20/1962,PFUN,0,31.2,17.3,27.4,24.25
12/21/1962,PFUN,0,32.4,17.8,26.7,25.1
12/22/1962,PFUN,0,30.6,16,27.5,23.3
12/23/1962,PFUN,0,32.8,17.5,27.4,25.15
12/24/1962,PFUN,0,33.2,20.1,24.1,26.65
12/25/1962,PFUN,2.2,30.6,16.8,13.9,23.7
12/26/1962,PFUN,11.8,29.8,16.8,24.6,23.3
12/27/1962,PFUN,0,26.8,16.5,27.2,21.65
12/28/1962,PFUN,0,32.4,15.5,27.2,23.95
12/29/1962,PFUN,0,33.6,19.7,24.7,26.65
12/30/1962,PFUN,0,34.5,20.6,27.2,27.55
12/31/1962,PFUN,0,31.6,18.5,17.6,25.05
01/01/1963,PFUN,0,33.2,18.4,26.8,25.8
01/02/1963,PFUN,0,35.6,21.5,26.4,28.55
01/03/1963,PFUN,0,34.2,18.2,19.4,26.2
01/04/1963,PFUN,0.2,35,18.5,25.3,26.75
01/05/1963,PFUN,0,32.2,20.6,17.4,26.4
01/06/1963,PFUN,1.2,35.2,20.6,21.3,27.9
01/07/1963,PFUN,7.6,32.8,19.9,14.7,26.35
01/08/1963,PFUN,1.2,30.9,20.5,16.9,25.7
01/09/1963,PFUN,0,26.4,20.6,13.1,23.5
01/10/1963,PFUN,19.2,27.8,17,18.8,22.4
01/11/1963,PFUN,7.8,21,15.5,10,18.25
01/12/1963,PFUN,0,22,16.6,10,19.3
01/13/1963,PFUN,0.5,23.2,18.6,10.8,20.9
01/14/1963,PFUN,4.6,26.8,19,16.9,22.9
01/15/1963,PFUN,1.2,28.7,16.5,25.9,22.6
01/16/1963,PFUN,0,27.4,15.7,20.7,21.55
01/17/1963,PFUN,0,27.2,14.8,26.9,21
01/18/1963,PFUN,0,28,16,23.9,22
01/19/1963,PFUN,0,30,16.1,24.9,23.05
01/20/1963,PFUN,0,31.8,18.9,24.5,25.35
01/21/1963,PFUN,0,32,19.6,11.7,25.8
01/22/1963,PFUN,17.9,26.6,18.5,17.9,22.55
01/23/1963,PFUN,0,28.6,15.5,26,22.05
01/24/1963,PFUN,0,26.2,19,11.7,22.6
01/25/1963,PFUN,5.4,27.8,18.5,18,23.15
01/26/1963,PFUN,23.2,30.2,18,21.9,24.1
01/27/1963,PFUN,0.4,30.2,21.1,17.4,25.65
01/28/1963,PFUN,7.8,28.2,19.3,15.7,23.75
01/29/1963,PFUN,40,21.4,17,10,19.2
01/30/1963,PFUN,86.8,20.4,17,10,18.7
01/31/1963,PFUN,23.2,25.4,17.6,13.8,21.5
02/01/1963,PFUN,0,24,17.4,10.8,20.7
02/02/1963,PFUN,0,27.6,16.6,15.4,22.1
02/03/1963,PFUN,8.4,29.4,18.7,21.7,24.05
02/04/1963,PFUN,0,29.2,19.4,21.7,24.3
02/05/1963,PFUN,0,26.2,18.3,21.3,22.25
02/06/1963,PFUN,3.1,26.4,14.5,24.4,20.45
02/07/1963,PFUN,0,26.4,14,24.4,20.2
02/08/1963,PFUN,0,27.4,15.3,22.7,21.35
02/09/1963,PFUN,0,27.7,15,25,21.35
02/10/1963,PFUN,0,29.2,16,21.3,22.6
02/11/1963,PFUN,0,29.8,17.6,22.8,23.7
02/12/1963,PFUN,0,29.8,18.3,18.2,24.05
02/13/1963,PFUN,0,32.1,19.2,23.8,25.65
02/14/1963,PFUN,0,29.8,19.4,21.6,24.6
02/15/1963,PFUN,0,30.6,19.1,25.1,24.85
02/16/1963,PFUN,0,32.2,19.6,21.5,25.9
02/17/1963,PFUN,1,31.2,20.8,17.4,26
02/18/1963,PFUN,6.8,29.8,21.1,17.1,25.45
02/19/1963,PFUN,2.2,27.4,20.6,10.8,24
02/20/1963,PFUN,21,24.2,17.5,19.7,20.85
02/21/1963,PFUN,0.4,24.6,16,22.3,20.3
02/22/1963,PFUN,0,28,14.6,24.1,21.3
02/23/1963,PFUN,0,27.6,16.7,21.5,22.15
02/24/1963,PFUN,0,22.6,19,10,20.8
02/25/1963,PFUN,0,25.8,18.2,13.6,22
02/26/1963,PFUN,8.6,26.4,18,12.6,22.2
02/27/1963,PFUN,11.8,27.4,19,12.8,23.2
02/28/1963,PFUN,26.8,25.6,18.7,13.2,22.15
03/01/1963,PFUN,3.4,24.4,18.7,9.2,21.55
03/02/1963,PFUN,0.4,26.6,16.6,20.3,21.6
03/03/1963,PFUN,0,28.6,17.8,21.9,23.2
03/04/1963,PFUN,0,29.8,18.7,21.3,24.25
03/05/1963,PFUN,0,30.4,19,19.5,24.7
03/06/1963,PFUN,0,31.2,19.4,19.2,25.3
03/07/1963,PFUN,2.2,32.4,21.7,21.9,27.05
03/08/1963,PFUN,0,31.4,20.4,16.8,25.9
03/09/1963,PFUN,19.2,20.8,17.6,8.1,19.2
03/10/1963,PFUN,0,26.6,17.5,14.8,22.05
03/11/1963,PFUN,1.2,30.4,19,20.5,24.7
03/12/1963,PFUN,0,29.8,20.1,20.3,24.95
03/13/1963,PFUN,0.2,31,20.6,19.9,25.8
03/14/1963,PFUN,0,30.6,18.1,21.8,24.35
03/15/1963,PFUN,0,32.4,19.2,20.4,25.8
03/16/1963,PFUN,0,32.2,20.7,20.4,26.45
03/17/1963,PFUN,0,32.6,20.7,20.8,26.65
03/18/1963,PFUN,0,32.8,21.1,17.5,26.95
03/19/1963,PFUN,5,29.4,19.4,11.4,24.4
03/20/1963,PFUN,25.4,28,18.8,15.9,23.4
03/21/1963,PFUN,16.6,24.2,19,8.9,21.6
03/22/1963,PFUN,9.1,23,17.5,9.4,20.25
03/23/1963,PFUN,7.8,25.2,16.6,20.2,20.9
03/24/1963,PFUN,0,27,15,20.5,21
03/25/1963,PFUN,0,27.7,17.4,15.7,22.55
03/26/1963,PFUN,67.8,23.4,17,9.2,20.2
03/27/1963,PFUN,19,19.1,13.4,8.9,16.25
03/28/1963,PFUN,0,20.2,9,17.5,14.6
03/29/1963,PFUN,0,20.4,12,10,16.2
03/30/1963,PFUN,0,25.6,14,15.9,19.8
03/31/1963,PFUN,0,28.4,16.3,18.7,22.35
04/01/1963,PFUN,0,30.4,17.5,17,23.95
04/02/1963,PFUN,0,25.6,15.3,6.9,20.45
04/03/1963,PFUN,16.2,25,16.5,11.5,20.75
04/04/1963,PFUN,0,28.4,16.5,15.7,22.45
04/05/1963,PFUN,0,27,17.5,14.4,22.25
04/06/1963,PFUN,0,26.8,15.7,15.9,21.25
04/07/1963,PFUN,21,26.4,15.3,16.4,20.85
04/08/1963,PFUN,0,25,15.5,10.2,20.25
04/09/1963,PFUN,0.6,19.8,14.8,7.8,17.3
04/10/1963,PFUN,0,20.4,11.8,16,16.1
04/11/1963,PFUN,0,22.6,10.8,16.5,16.7
04/12/1963,PFUN,0,20.4,10.6,15.2,15.5
04/13/1963,PFUN,0,23.2,10,16.5,16.6
04/14/1963,PFUN,0,27.4,12.5,16.2,19.95
04/15/1963,PFUN,9.6,20.4,14.6,6.6,17.5
04/16/1963,PFUN,4.6,17.4,12.8,12.8,15.1
04/17/1963,PFUN,0,22.2,7.8,16.2,15
04/18/1963,PFUN,0,20.8,10.4,15.6,15.6
04/19/1963,PFUN,0,20.2,9.2,16.1,14.7
04/20/1963,PFUN,0,23,10,16.3,16.5
04/21/1963,PFUN,0,25.8,11,16.1,18.4
04/22/1963,PFUN,0,27.4,11.6,16.3,19.5
04/23/1963,PFUN,0,28.4,13.2,16,20.8
04/24/1963,PFUN,0,28.4,14.4,15.9,21.4
04/25/1963,PFUN,0,28.2,14.2,16,21.2
04/26/1963,PFUN,0,28,13.2,16.6,20.6
04/27/1963,PFUN,0,27.6,16.6,15.4,22.1
04/28/1963,PFUN,0,27.9,16,12.6,21.95
04/29/1963,PFUN,0,26.4,15.4,16.4,20.9
04/30/1963,PFUN,0,25.4,16,15.2,20.7
05/01/1963,PFUN,0,26,15.4,12.3,20.7
05/02/1963,PFUN,0,25.8,14.6,12.8,20.2
05/03/1963,PFUN,8.3,19.4,10.2,5.3,14.8
05/04/1963,PFUN,2.2,12.4,5,11.7,8.7
05/05/1963,PFUN,0,20.4,3.4,13.2,11.9
05/06/1963,PFUN,0,20,8,13.5,14
05/07/1963,PFUN,0,23,7.4,13.5,15.2
05/08/1963,PFUN,0,24.2,9.3,13.3,16.75
05/09/1963,PFUN,0,22.6,10.5,13.1,16.55
05/10/1963,PFUN,0,20.6,11.5,7.4,16.05
05/11/1963,PFUN,1.4,19.8,14.5,5.7,17.15
05/12/1963,PFUN,12.6,22.6,14.2,9.8,18.4
05/13/1963,PFUN,5,19.8,16,5.3,17.9
05/14/1963,PFUN,43.9,19.8,15.5,5.3,17.65
05/15/1963,PFUN,1.6,18.8,13.2,6.4,16
05/16/1963,PFUN,0,15.8,10,7.3,12.9
05/17/1963,PFUN,0,19.2,9.9,12.3,14.55
05/18/1963,PFUN,0,20,8.5,13.3,14.25
05/19/1963,PFUN,0,21.4,8.6,13.1,15
05/20/1963,PFUN,0,24,10.6,12.9,17.3
05/21/1963,PFUN,0,23.6,12.9,13.4,18.25
05/22/1963,PFUN,0,23.2,11.3,13.5,17.25
05/23/1963,PFUN,0,23.8,12.5,10.2,18.15
05/24/1963,PFUN,0,23.2,14.5,9.5,18.85
05/25/1963,PFUN,0,22.2,13.4,9.3,17.8
05/26/1963,PFUN,0,24.4,12.4,13.6,18.4
05/27/1963,PFUN,0,23.2,13,13.7,18.1
05/28/1963,PFUN,0,23.2,12.3,13.6,17.75
05/29/1963,PFUN,0,21.8,11.5,13.2,16.65
05/30/1963,PFUN,0,19.2,11.6,6.4,15.4
05/31/1963,PFUN,0,19.2,9.6,12.9,14.4
06/01/1963,PFUN,0,19.7,10.2,12,14.95
06/02/1963,PFUN,0,20.6,9.6,11.4,15.1
06/03/1963,PFUN,0,20.8,9.5,12,15.15
06/04/1963,PFUN,0,19.7,10.6,6.5,15.15
06/05/1963,PFUN,0,18.6,12.4,9.7,15.5
06/06/1963,PFUN,0,21,9.6,11.4,15.3
06/07/1963,PFUN,0,22.2,12,10,17.1
06/08/1963,PFUN,0,24.3,12.4,9.1,18.35
06/09/1963,PFUN,1.4,24.8,15.6,11,20.2
06/10/1963,PFUN,0,23.6,14.5,7,19.05
06/11/1963,PFUN,14.6,19.7,11.6,4.6,15.65
06/12/1963,PFUN,10.2,13,3.1,11.8,8.05
06/13/1963,PFUN,0,15.6,3,11.7,9.3
06/14/1963,PFUN,0,15.4,3.5,6.1,9.45
06/15/1963,PFUN,26.2,15.8,10,4.6,12.9
06/16/1963,PFUN,7,15.8,5.7,7.1,10.75
06/17/1963,PFUN,0.2,7.4,1.1,5.5,4.25
06/18/1963,PFUN,0,9,3.5,7.5,6.25
06/19/1963,PFUN,0,11.8,1,10.8,6.4
06/20/1963,PFUN,0,12,1.4,11.7,6.7
06/21/1963,PFUN,0,10.2,3.3,9.5,6.75
06/22/1963,PFUN,0,15.7,3.4,9.4,9.55
06/23/1963,PFUN,0,18.2,7.1,10.1,12.65
06/24/1963,PFUN,0,20.8,8.1,11.4,14.45
06/25/1963,PFUN,0,22.2,9,11.4,15.6
06/26/1963,PFUN,0,23.4,9.9,11.8,16.65
06/27/1963,PFUN,0,24.2,10.9,11.9,17.55
06/28/1963,PFUN,0,24.2,12.5,11.6,18.35
06/29/1963,PFUN,0,24.6,12.5,11.8,18.55
06/30/1963,PFUN,0,23,13,6.7,18
07/01/1963,PFUN,0,18,12.8,4.9,15.4
07/02/1963,PFUN,2.2,15.8,11.4,4.9,13.6
07/03/1963,PFUN,0.8,18.6,11.2,6,14.9
07/04/1963,PFUN,0,18.6,10.7,11.8,14.65
07/05/1963,PFUN,0,20.3,11.3,12,15.8
07/06/1963,PFUN,2.8,19.4,10.4,11.8,14.9
07/07/1963,PFUN,0,18.8,10.8,5.6,14.8
07/08/1963,PFUN,0,23,11.4,11.4,17.2
07/09/1963,PFUN,0,25.4,15.5,11.5,20.45
07/10/1963,PFUN,0,26.6,15.6,11.6,21.1
07/11/1963,PFUN,0,25.2,14,11.9,19.6
07/12/1963,PFUN,0,25.6,14,11.5,19.8
07/13/1963,PFUN,0,23.8,13,6.9,18.4
07/14/1963,PFUN,9.5,21.6,13.5,7.8,17.55
07/15/1963,PFUN,0,17.6,14,4.9,15.8
07/16/1963,PFUN,2.8,19.4,11.8,9.4,15.6
07/17/1963,PFUN,0.1,15.4,11,4.9,13.2
07/18/1963,PFUN,8.6,16.2,6.4,12.4,11.3
07/19/1963,PFUN,0,20,7.4,10.5,13.7
07/20/1963,PFUN,0,25,12.8,11.5,18.9
07/21/1963,PFUN,0,20,8,4.9,14
07/22/1963,PFUN,27,8.8,4,6.7,6.4
07/23/1963,PFUN,0.8,11.2,0.4,12.1,5.8
07/24/1963,PFUN,0,17.9,1.6,12.6,9.75
07/25/1963,PFUN,0,19.9,5.9,12.6,12.9
07/26/1963,PFUN,0,23,9.2,12.3,16.1
07/27/1963,PFUN,0,21.7,8.4,11.8,15.05
07/28/1963,PFUN,0,24.9,10.8,12.1,17.85
07/29/1963,PFUN,0,25.2,12.5,10.6,18.85
07/30/1963,PFUN,0,24.7,13,9.8,18.85
07/31/1963,PFUN,0,26.2,13.2,9.9,19.7
08/01/1963,PFUN,0,26.4,14,13.6,20.2
08/02/1963,PFUN,0,27.2,15,13.3,21.1
08/03/1963,PFUN,0,26.3,14,12.8,20.15
